"","row_id","drink","date_modified","id_drink","alcoholic","category","drink_thumb","glass","iba","video","ingredient_number","ingredient","measure"
"365",108,"Arthur Tompkins","2017-04-24T22:05:21Z",11054,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/7onfhz1493067921.jpg","Whiskey sour glass",NA,NA,2,"Grand Marnier","1/2 oz"
"366",108,"Arthur Tompkins","2017-04-24T22:05:21Z",11054,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/7onfhz1493067921.jpg","Whiskey sour glass",NA,NA,3,"Lemon juice","2 tsp"
"367",108,"Arthur Tompkins","2017-04-24T22:05:21Z",11054,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/7onfhz1493067921.jpg","Whiskey sour glass",NA,NA,4,"Lemon peel","1 twist of"
"368",109,"Artillery","2017-04-24T22:02:27Z",11055,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/g1vnbe1493067747.jpg","Cocktail glass",NA,NA,1,"Sweet Vermouth","1 1/2 tsp"
"369",109,"Artillery","2017-04-24T22:02:27Z",11055,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/g1vnbe1493067747.jpg","Cocktail glass",NA,NA,2,"Gin","1 1/2 oz"
"370",109,"Artillery","2017-04-24T22:02:27Z",11055,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/g1vnbe1493067747.jpg","Cocktail glass",NA,NA,3,"Bitters","2 dashes"
"371",110,"Artillery Punch","2017-04-24T22:01:32Z",12870,"Alcoholic","Punch / Party Drink","http://www.thecocktaildb.com/images/media/drink/9a4vqb1493067692.jpg","Punch bowl",NA,NA,1,"Tea","1 quart black"
"372",110,"Artillery Punch","2017-04-24T22:01:32Z",12870,"Alcoholic","Punch / Party Drink","http://www.thecocktaildb.com/images/media/drink/9a4vqb1493067692.jpg","Punch bowl",NA,NA,2,"Rye whiskey","1 quart"
"373",110,"Artillery Punch","2017-04-24T22:01:32Z",12870,"Alcoholic","Punch / Party Drink","http://www.thecocktaildb.com/images/media/drink/9a4vqb1493067692.jpg","Punch bowl",NA,NA,3,"Red wine","1 fifth"
"374",110,"Artillery Punch","2017-04-24T22:01:32Z",12870,"Alcoholic","Punch / Party Drink","http://www.thecocktaildb.com/images/media/drink/9a4vqb1493067692.jpg","Punch bowl",NA,NA,4,"Rum","1 pint Jamaican"
"375",110,"Artillery Punch","2017-04-24T22:01:32Z",12870,"Alcoholic","Punch / Party Drink","http://www.thecocktaildb.com/images/media/drink/9a4vqb1493067692.jpg","Punch bowl",NA,NA,5,"Brandy","1/2 pint"
"376",110,"Artillery Punch","2017-04-24T22:01:32Z",12870,"Alcoholic","Punch / Party Drink","http://www.thecocktaildb.com/images/media/drink/9a4vqb1493067692.jpg","Punch bowl",NA,NA,6,"Benedictine","1 1/2 oz"
"377",110,"Artillery Punch","2017-04-24T22:01:32Z",12870,"Alcoholic","Punch / Party Drink","http://www.thecocktaildb.com/images/media/drink/9a4vqb1493067692.jpg","Punch bowl",NA,NA,7,"Orange juice","1 pint"
"378",110,"Artillery Punch","2017-04-24T22:01:32Z",12870,"Alcoholic","Punch / Party Drink","http://www.thecocktaildb.com/images/media/drink/9a4vqb1493067692.jpg","Punch bowl",NA,NA,8,"Lemon juice","1/2 pint"
"379",111,"Atlantic Sun","2017-04-24T21:59:16Z",13423,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/doyxqb1493067556.jpg","Collins Glass",NA,NA,1,"Vodka","2 cl Smirnoff"
"380",111,"Atlantic Sun","2017-04-24T21:59:16Z",13423,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/doyxqb1493067556.jpg","Collins Glass",NA,NA,2,"Southern Comfort","2 cl"
"381",111,"Atlantic Sun","2017-04-24T21:59:16Z",13423,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/doyxqb1493067556.jpg","Collins Glass",NA,NA,3,"Passion fruit syrup","2 cl"
"382",111,"Atlantic Sun","2017-04-24T21:59:16Z",13423,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/doyxqb1493067556.jpg","Collins Glass",NA,NA,4,"Sweet and sour","6 cl"
"383",111,"Atlantic Sun","2017-04-24T21:59:16Z",13423,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/doyxqb1493067556.jpg","Collins Glass",NA,NA,5,"Club soda","1 dash"
"384",113,"Auburn Headbanger","2017-04-24T21:55:20Z",17020,"Alcoholic","Shot","http://www.thecocktaildb.com/images/media/drink/vw7iv91493067320.jpg","Shot glass",NA,NA,1,"Jägermeister","1 oz"
"385",113,"Auburn Headbanger","2017-04-24T21:55:20Z",17020,"Alcoholic","Shot","http://www.thecocktaildb.com/images/media/drink/vw7iv91493067320.jpg","Shot glass",NA,NA,2,"Goldschlager","1 oz"
"386",115,"Avalanche","2016-09-01T09:56:05Z",16419,"Alcoholic","Milk / Float / Shake","http://www.thecocktaildb.com/images/media/drink/uppqty1472720165.jpg","Highball glass",NA,NA,1,"Crown Royal","1 shot"
"387",115,"Avalanche","2016-09-01T09:56:05Z",16419,"Alcoholic","Milk / Float / Shake","http://www.thecocktaildb.com/images/media/drink/uppqty1472720165.jpg","Highball glass",NA,NA,2,"Kahlua","1 shot"
"388",115,"Avalanche","2016-09-01T09:56:05Z",16419,"Alcoholic","Milk / Float / Shake","http://www.thecocktaildb.com/images/media/drink/uppqty1472720165.jpg","Highball glass",NA,NA,3,"Cream","Fill with"
"389",117,"Aviation","2016-11-04T09:55:28Z",17180,"Alcoholic","Cocktail","http://www.thecocktaildb.com/images/media/drink/ruutxt1478253328.jpg","Cocktail glass","Unforgettables",NA,1,"Gin","4.5 cl"
"390",117,"Aviation","2016-11-04T09:55:28Z",17180,"Alcoholic","Cocktail","http://www.thecocktaildb.com/images/media/drink/ruutxt1478253328.jpg","Cocktail glass","Unforgettables",NA,2,"lemon juice","1.5 cl"
"391",117,"Aviation","2016-11-04T09:55:28Z",17180,"Alcoholic","Cocktail","http://www.thecocktaildb.com/images/media/drink/ruutxt1478253328.jpg","Cocktail glass","Unforgettables",NA,3,"maraschino liqueur","1.5 cl"
"392",118,"Aztec Punch","2016-02-03T15:49:51Z",14364,"Alcoholic","Punch / Party Drink","http://www.thecocktaildb.com/images/media/drink/uqwuyp1454514591.jpg","Punch bowl",NA,NA,1,"Lemonade","1 can"
"393",118,"Aztec Punch","2016-02-03T15:49:51Z",14364,"Alcoholic","Punch / Party Drink","http://www.thecocktaildb.com/images/media/drink/uqwuyp1454514591.jpg","Punch bowl",NA,NA,2,"Vodka","5 oz"
"394",118,"Aztec Punch","2016-02-03T15:49:51Z",14364,"Alcoholic","Punch / Party Drink","http://www.thecocktaildb.com/images/media/drink/uqwuyp1454514591.jpg","Punch bowl",NA,NA,3,"Rum","7 oz"
"395",118,"Aztec Punch","2016-02-03T15:49:51Z",14364,"Alcoholic","Punch / Party Drink","http://www.thecocktaildb.com/images/media/drink/uqwuyp1454514591.jpg","Punch bowl",NA,NA,4,"Ginger ale","About 1 bottle"
"396",119,"B-52","2017-09-02T18:07:51Z",15853,"Alcoholic","Shot","http://www.thecocktaildb.com/images/media/drink/5a3vg61504372070.jpg","Shot glass","New Era Drinks",NA,1,"Bailey's irish cream","1/3"
"397",119,"B-52","2017-09-02T18:07:51Z",15853,"Alcoholic","Shot","http://www.thecocktaildb.com/images/media/drink/5a3vg61504372070.jpg","Shot glass","New Era Drinks",NA,2,"Grand Marnier","1/3"
"398",119,"B-52","2017-09-02T18:07:51Z",15853,"Alcoholic","Shot","http://www.thecocktaildb.com/images/media/drink/5a3vg61504372070.jpg","Shot glass","New Era Drinks",NA,3,"Kahlua","1/4"
"399",120,"B-53","2016-04-28T18:53:43Z",13332,"Alcoholic","Shot","http://www.thecocktaildb.com/images/media/drink/rwqxrv1461866023.jpg","Collins Glass",NA,NA,1,"Kahlua","1/3 shot"
"400",120,"B-53","2016-04-28T18:53:43Z",13332,"Alcoholic","Shot","http://www.thecocktaildb.com/images/media/drink/rwqxrv1461866023.jpg","Collins Glass",NA,NA,2,"Sambuca","1/3 shot"
"401",120,"B-53","2016-04-28T18:53:43Z",13332,"Alcoholic","Shot","http://www.thecocktaildb.com/images/media/drink/rwqxrv1461866023.jpg","Collins Glass",NA,NA,3,"Grand Marnier","1/3 shot"
"402",121,"Baby Eskimo","2016-09-01T09:57:07Z",15511,"Alcoholic","Milk / Float / Shake","http://www.thecocktaildb.com/images/media/drink/wywrtw1472720227.jpg","Collins Glass",NA,NA,1,"Kahlua","2 oz"
"403",121,"Baby Eskimo","2016-09-01T09:57:07Z",15511,"Alcoholic","Milk / Float / Shake","http://www.thecocktaildb.com/images/media/drink/wywrtw1472720227.jpg","Collins Glass",NA,NA,2,"Milk","8 oz"
"404",121,"Baby Eskimo","2016-09-01T09:57:07Z",15511,"Alcoholic","Milk / Float / Shake","http://www.thecocktaildb.com/images/media/drink/wywrtw1472720227.jpg","Collins Glass",NA,NA,3,"Vanilla ice-cream","2 scoops"
"405",122,"Baby Guinness","2016-09-10T05:39:19Z",17079,"Alcoholic","Shot","http://www.thecocktaildb.com/images/media/drink/rvyvxs1473482359.jpg","Shot glass",NA,NA,1,"Kahlua","2 1/2 oz"
"406",122,"Baby Guinness","2016-09-10T05:39:19Z",17079,"Alcoholic","Shot","http://www.thecocktaildb.com/images/media/drink/rvyvxs1473482359.jpg","Shot glass",NA,NA,2,"Bailey's irish cream","1/2 oz"
"407",123,"Bacardi Cocktail","2017-09-02T11:30:59Z",17183,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/n433t21504348259.jpg","Cocktail glass","Unforgettables",NA,1,"Light rum","1 3/4 oz Bacardi"
"408",123,"Bacardi Cocktail","2017-09-02T11:30:59Z",17183,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/n433t21504348259.jpg","Cocktail glass","Unforgettables",NA,2,"Lime juice","1 oz"
"409",123,"Bacardi Cocktail","2017-09-02T11:30:59Z",17183,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/n433t21504348259.jpg","Cocktail glass","Unforgettables",NA,3,"Sugar syrup","1/2 tsp"
"410",123,"Bacardi Cocktail","2017-09-02T11:30:59Z",17183,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/n433t21504348259.jpg","Cocktail glass","Unforgettables",NA,4,"Grenadine","1 dash"
"411",125,"Balmoral","2015-09-02T16:04:57Z",11060,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/vysuyq1441206297.jpg","Cocktail glass",NA,NA,1,"Scotch","1 1/2 oz"
"412",125,"Balmoral","2015-09-02T16:04:57Z",11060,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/vysuyq1441206297.jpg","Cocktail glass",NA,NA,2,"Sweet Vermouth","1/2 oz"
"413",125,"Balmoral","2015-09-02T16:04:57Z",11060,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/vysuyq1441206297.jpg","Cocktail glass",NA,NA,3,"Dry Vermouth","1/2 oz"
"414",125,"Balmoral","2015-09-02T16:04:57Z",11060,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/vysuyq1441206297.jpg","Cocktail glass",NA,NA,4,"Bitters","2 dashes"
"415",126,"Banana Cantaloupe Smoothie","2016-07-18T22:18:23Z",12708,"Non alcoholic","Other/Unknown","http://www.thecocktaildb.com/images/media/drink/uqxqsy1468876703.jpg","Highball Glass",NA,NA,1,"Cantaloupe","Juice of 1/2"
"416",126,"Banana Cantaloupe Smoothie","2016-07-18T22:18:23Z",12708,"Non alcoholic","Other/Unknown","http://www.thecocktaildb.com/images/media/drink/uqxqsy1468876703.jpg","Highball Glass",NA,NA,2,"Banana","1"
"417",127,"Banana Daiquiri","2017-09-02T22:55:01Z",11064,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/k1xatq1504389300.jpg","Champagne flute",NA,NA,1,"Light rum","1 1/2 oz"
"418",127,"Banana Daiquiri","2017-09-02T22:55:01Z",11064,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/k1xatq1504389300.jpg","Champagne flute",NA,NA,2,"Triple sec","1 tblsp"
"419",127,"Banana Daiquiri","2017-09-02T22:55:01Z",11064,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/k1xatq1504389300.jpg","Champagne flute",NA,NA,3,"Banana","1"
"420",127,"Banana Daiquiri","2017-09-02T22:55:01Z",11064,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/k1xatq1504389300.jpg","Champagne flute",NA,NA,4,"Lime juice","1 1/2 oz"
"421",127,"Banana Daiquiri","2017-09-02T22:55:01Z",11064,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/k1xatq1504389300.jpg","Champagne flute",NA,NA,5,"Sugar","1 tsp"
"422",127,"Banana Daiquiri","2017-09-02T22:55:01Z",11064,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/k1xatq1504389300.jpg","Champagne flute",NA,NA,6,"Cherry","1"
"423",128,"Banana Milk Shake","2016-09-01T09:58:27Z",12654,"Non alcoholic","Milk / Float / Shake","http://www.thecocktaildb.com/images/media/drink/rtwwsx1472720307.jpg","White wine glass",NA,NA,1,"Milk","10 cl cold"
"424",128,"Banana Milk Shake","2016-09-01T09:58:27Z",12654,"Non alcoholic","Milk / Float / Shake","http://www.thecocktaildb.com/images/media/drink/rtwwsx1472720307.jpg","White wine glass",NA,NA,2,"Orange juice","4 cl"
"425",128,"Banana Milk Shake","2016-09-01T09:58:27Z",12654,"Non alcoholic","Milk / Float / Shake","http://www.thecocktaildb.com/images/media/drink/rtwwsx1472720307.jpg","White wine glass",NA,NA,3,"Sugar syrup","2 tsp"
"426",128,"Banana Milk Shake","2016-09-01T09:58:27Z",12654,"Non alcoholic","Milk / Float / Shake","http://www.thecocktaildb.com/images/media/drink/rtwwsx1472720307.jpg","White wine glass",NA,NA,4,"Banana","1/2"
"427",129,"Banana Strawberry Shake","2016-09-01T10:03:54Z",12656,"Non alcoholic","Milk / Float / Shake","http://www.thecocktaildb.com/images/media/drink/vqquwx1472720634.jpg","Highball Glass",NA,NA,1,"Strawberries","1/2 lb frozen"
"428",129,"Banana Strawberry Shake","2016-09-01T10:03:54Z",12656,"Non alcoholic","Milk / Float / Shake","http://www.thecocktaildb.com/images/media/drink/vqquwx1472720634.jpg","Highball Glass",NA,NA,2,"Banana","1 frozen"
"429",129,"Banana Strawberry Shake","2016-09-01T10:03:54Z",12656,"Non alcoholic","Milk / Float / Shake","http://www.thecocktaildb.com/images/media/drink/vqquwx1472720634.jpg","Highball Glass",NA,NA,3,"Yoghurt","1 cup plain"
"430",129,"Banana Strawberry Shake","2016-09-01T10:03:54Z",12656,"Non alcoholic","Milk / Float / Shake","http://www.thecocktaildb.com/images/media/drink/vqquwx1472720634.jpg","Highball Glass",NA,NA,4,"Milk","1 cup"
"431",129,"Banana Strawberry Shake","2016-09-01T10:03:54Z",12656,"Non alcoholic","Milk / Float / Shake","http://www.thecocktaildb.com/images/media/drink/vqquwx1472720634.jpg","Highball Glass",NA,NA,5,"Honey","to taste
"
"432",130,"Banana Strawberry Shake Daiquiri-type","2016-09-01T10:03:01Z",12658,"Non alcoholic","Milk / Float / Shake","http://www.thecocktaildb.com/images/media/drink/uvypss1472720581.jpg","Cocktail Glass",NA,NA,1,"Strawberries","1/2 lb frozen"
"433",130,"Banana Strawberry Shake Daiquiri-type","2016-09-01T10:03:01Z",12658,"Non alcoholic","Milk / Float / Shake","http://www.thecocktaildb.com/images/media/drink/uvypss1472720581.jpg","Cocktail Glass",NA,NA,2,"Banana","1 frozen"
"434",130,"Banana Strawberry Shake Daiquiri-type","2016-09-01T10:03:01Z",12658,"Non alcoholic","Milk / Float / Shake","http://www.thecocktaildb.com/images/media/drink/uvypss1472720581.jpg","Cocktail Glass",NA,NA,3,"Apple juice","2 cups fresh"
"435",131,"Barracuda","2017-09-02T18:12:17Z",17209,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/jwmr1x1504372337.jpg","Margarita glass","New Era Drinks",NA,1,"Rum","4.5 cl"
"436",131,"Barracuda","2017-09-02T18:12:17Z",17209,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/jwmr1x1504372337.jpg","Margarita glass","New Era Drinks",NA,2,"Galliano","1.5 cl"
"437",131,"Barracuda","2017-09-02T18:12:17Z",17209,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/jwmr1x1504372337.jpg","Margarita glass","New Era Drinks",NA,3,"Pineapple Juice","6 cl"
"438",131,"Barracuda","2017-09-02T18:12:17Z",17209,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/jwmr1x1504372337.jpg","Margarita glass","New Era Drinks",NA,4,"Lime Juice","1 dash"
"439",131,"Barracuda","2017-09-02T18:12:17Z",17209,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/jwmr1x1504372337.jpg","Margarita glass","New Era Drinks",NA,5,"Prosecco","top up"
"440",132,"Belgian Blue","2015-09-03T02:56:59Z",14071,"Alcoholic","Soft Drink / Soda","http://www.thecocktaildb.com/images/media/drink/rttsxw1441245419.jpg","Highball glass",NA,NA,1,"Vodka","2 cl"
"441",132,"Belgian Blue","2015-09-03T02:56:59Z",14071,"Alcoholic","Soft Drink / Soda","http://www.thecocktaildb.com/images/media/drink/rttsxw1441245419.jpg","Highball glass",NA,NA,2,"Coconut liqueur","1 cl"
"442",132,"Belgian Blue","2015-09-03T02:56:59Z",14071,"Alcoholic","Soft Drink / Soda","http://www.thecocktaildb.com/images/media/drink/rttsxw1441245419.jpg","Highball glass",NA,NA,3,"Blue Curacao","1 cl"
"443",132,"Belgian Blue","2015-09-03T02:56:59Z",14071,"Alcoholic","Soft Drink / Soda","http://www.thecocktaildb.com/images/media/drink/rttsxw1441245419.jpg","Highball glass",NA,NA,4,"Sprite","Fill with"
"444",133,"Bellini","2017-09-02T16:52:23Z",17195,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/eaag491504367543.jpg","Champagne Flute","Contemporary Classics",NA,1,"Champagne","6 oz"
"445",133,"Bellini","2017-09-02T16:52:23Z",17195,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/eaag491504367543.jpg","Champagne Flute","Contemporary Classics",NA,2,"Peach schnapps","1 oz"
"446",134,"Bellini Martini","2017-09-02T22:56:19Z",16176,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/3h9wv51504389379.jpg","Cocktail glass","Contemporary Classics",NA,1,"Ice","8 cubes"
"447",134,"Bellini Martini","2017-09-02T22:56:19Z",16176,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/3h9wv51504389379.jpg","Cocktail glass","Contemporary Classics",NA,2,"Vodka","3 oz"
"448",134,"Bellini Martini","2017-09-02T22:56:19Z",16176,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/3h9wv51504389379.jpg","Cocktail glass","Contemporary Classics",NA,3,"Peach nectar","1.5 oz"
"449",134,"Bellini Martini","2017-09-02T22:56:19Z",16176,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/3h9wv51504389379.jpg","Cocktail glass","Contemporary Classics",NA,4,"Peach schnapps","1.5 oz"
"450",134,"Bellini Martini","2017-09-02T22:56:19Z",16176,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/3h9wv51504389379.jpg","Cocktail glass","Contemporary Classics",NA,5,"Lemon peel","1"
"451",136,"Berry Deadly","2016-04-28T19:17:57Z",12876,"Alcoholic","Punch / Party Drink","http://www.thecocktaildb.com/images/media/drink/xqutpr1461867477.jpg","Collins Glass",NA,NA,1,"Everclear","2 pint"
"452",136,"Berry Deadly","2016-04-28T19:17:57Z",12876,"Alcoholic","Punch / Party Drink","http://www.thecocktaildb.com/images/media/drink/xqutpr1461867477.jpg","Collins Glass",NA,NA,2,"Wine","1 bottle Boone Strawberry Hill"
"453",136,"Berry Deadly","2016-04-28T19:17:57Z",12876,"Alcoholic","Punch / Party Drink","http://www.thecocktaildb.com/images/media/drink/xqutpr1461867477.jpg","Collins Glass",NA,NA,3,"Orange juice","1/2 gal"
"454",136,"Berry Deadly","2016-04-28T19:17:57Z",12876,"Alcoholic","Punch / Party Drink","http://www.thecocktaildb.com/images/media/drink/xqutpr1461867477.jpg","Collins Glass",NA,NA,4,"Kool-Aid","1 gal Tropical Berry"
"455",137,"Between The Sheets","2017-09-02T11:32:26Z",17184,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/of1rj41504348346.jpg","Cocktail glass","Unforgettables",NA,1,"Brandy","1 oz"
"456",137,"Between The Sheets","2017-09-02T11:32:26Z",17184,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/of1rj41504348346.jpg","Cocktail glass","Unforgettables",NA,2,"Light rum","1 oz"
"457",137,"Between The Sheets","2017-09-02T11:32:26Z",17184,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/of1rj41504348346.jpg","Cocktail glass","Unforgettables",NA,3,"Triple sec","1 oz"
"458",137,"Between The Sheets","2017-09-02T11:32:26Z",17184,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/of1rj41504348346.jpg","Cocktail glass","Unforgettables",NA,4,"Lemon juice","1 oz"
"459",138,"Bible Belt","2017-08-24T09:34:35Z",16986,"Alcoholic","Other/Unknown","http://www.thecocktaildb.com/images/media/drink/6bec6v1503563675.jpg","Highball glass",NA,NA,1,"Southern Comfort","2 oz"
"460",138,"Bible Belt","2017-08-24T09:34:35Z",16986,"Alcoholic","Other/Unknown","http://www.thecocktaildb.com/images/media/drink/6bec6v1503563675.jpg","Highball glass",NA,NA,2,"Triple sec","1/2 oz"
"461",138,"Bible Belt","2017-08-24T09:34:35Z",16986,"Alcoholic","Other/Unknown","http://www.thecocktaildb.com/images/media/drink/6bec6v1503563675.jpg","Highball glass",NA,NA,3,"Lime","2 wedges"
"462",138,"Bible Belt","2017-08-24T09:34:35Z",16986,"Alcoholic","Other/Unknown","http://www.thecocktaildb.com/images/media/drink/6bec6v1503563675.jpg","Highball glass",NA,NA,4,"Sour mix","2 oz"
"463",139,"Big Red","2015-09-03T03:41:56Z",13222,"Alcoholic","Shot","http://www.thecocktaildb.com/images/media/drink/yqwuwu1441248116.jpg","Shot glass",NA,NA,1,"Irish cream","1/2 oz"
"464",139,"Big Red","2015-09-03T03:41:56Z",13222,"Alcoholic","Shot","http://www.thecocktaildb.com/images/media/drink/yqwuwu1441248116.jpg","Shot glass",NA,NA,2,"Goldschlager","1/2 oz"
"465",140,"Black & Tan","2016-02-03T14:50:17Z",13282,"Alcoholic","Beer","http://www.thecocktaildb.com/images/media/drink/rwpswp1454511017.jpg","Pint glass",NA,NA,1,"Ale","1 part Bass pale"
"466",140,"Black & Tan","2016-02-03T14:50:17Z",13282,"Alcoholic","Beer","http://www.thecocktaildb.com/images/media/drink/rwpswp1454511017.jpg","Pint glass",NA,NA,2,"Guinness stout","1 part"
"467",142,"Black Russian","2017-09-02T16:54:49Z",11102,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/2k5gbb1504367689.jpg","Old-fashioned glass","Contemporary Classics",NA,1,"Coffee liqueur","3/4 oz"
"468",142,"Black Russian","2017-09-02T16:54:49Z",11102,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/2k5gbb1504367689.jpg","Old-fashioned glass","Contemporary Classics",NA,2,"Vodka","1 1/2 oz"
"469",143,"Black and Brown","2016-08-31T19:41:39Z",16403,"Alcoholic","Beer","http://www.thecocktaildb.com/images/media/drink/wwuvxv1472668899.jpg","Beer pilsner",NA,NA,1,"Guinness stout","1/2"
"470",143,"Black and Brown","2016-08-31T19:41:39Z",16403,"Alcoholic","Beer","http://www.thecocktaildb.com/images/media/drink/wwuvxv1472668899.jpg","Beer pilsner",NA,NA,2,"Root beer","1/2"
"471",144,"Blackthorn","2015-09-02T16:57:10Z",11106,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/xvswvy1441209430.jpg","Cocktail glass",NA,NA,1,"Sweet Vermouth","1 oz"
"472",144,"Blackthorn","2015-09-02T16:57:10Z",11106,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/xvswvy1441209430.jpg","Cocktail glass",NA,NA,2,"Sloe gin","1 1/2 oz"
"473",144,"Blackthorn","2015-09-02T16:57:10Z",11106,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/xvswvy1441209430.jpg","Cocktail glass",NA,NA,3,"Lemon peel","1 twist of"
"474",145,"Bleeding Surgeon","2016-09-01T09:38:38Z",16295,"Alcoholic","Soft Drink / Soda","http://www.thecocktaildb.com/images/media/drink/usuvvr1472719118.jpg","Collins glass",NA,NA,1,"Dark rum","1 shot"
"475",145,"Bleeding Surgeon","2016-09-01T09:38:38Z",16295,"Alcoholic","Soft Drink / Soda","http://www.thecocktaildb.com/images/media/drink/usuvvr1472719118.jpg","Collins glass",NA,NA,2,"Orange","1 slice"
"476",145,"Bleeding Surgeon","2016-09-01T09:38:38Z",16295,"Alcoholic","Soft Drink / Soda","http://www.thecocktaildb.com/images/media/drink/usuvvr1472719118.jpg","Collins glass",NA,NA,3,"Surge","1/2 glass"
"477",145,"Bleeding Surgeon","2016-09-01T09:38:38Z",16295,"Alcoholic","Soft Drink / Soda","http://www.thecocktaildb.com/images/media/drink/usuvvr1472719118.jpg","Collins glass",NA,NA,4,"Cranberry juice","1/2 glass"
"478",146,"Blind Russian","2016-09-01T10:00:08Z",14356,"Alcoholic","Milk / Float / Shake","http://www.thecocktaildb.com/images/media/drink/wxuqvr1472720408.jpg","Collins glass",NA,NA,1,"Bailey's irish cream","3/4 oz"
"479",146,"Blind Russian","2016-09-01T10:00:08Z",14356,"Alcoholic","Milk / Float / Shake","http://www.thecocktaildb.com/images/media/drink/wxuqvr1472720408.jpg","Collins glass",NA,NA,2,"Godiva liqueur","3/4 oz"
"480",146,"Blind Russian","2016-09-01T10:00:08Z",14356,"Alcoholic","Milk / Float / Shake","http://www.thecocktaildb.com/images/media/drink/wxuqvr1472720408.jpg","Collins glass",NA,NA,3,"Kahlua","3/4 oz"
"481",146,"Blind Russian","2016-09-01T10:00:08Z",14356,"Alcoholic","Milk / Float / Shake","http://www.thecocktaildb.com/images/media/drink/wxuqvr1472720408.jpg","Collins glass",NA,NA,4,"Butterscotch schnapps","1/2 oz"
"482",146,"Blind Russian","2016-09-01T10:00:08Z",14356,"Alcoholic","Milk / Float / Shake","http://www.thecocktaildb.com/images/media/drink/wxuqvr1472720408.jpg","Collins glass",NA,NA,5,"Milk","to fill
"
"483",147,"Bloody Maria","2017-09-02T22:57:41Z",11112,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/yz0j6z1504389461.jpg","Old-fashioned glass",NA,NA,1,"Tequila","1 oz"
"484",147,"Bloody Maria","2017-09-02T22:57:41Z",11112,"Alcoholic","Ordinary Drink","http://www.thecocktaildb.com/images/media/drink/yz0j6z1504389461.jpg","Old-fashioned glass",NA,NA,2,"Tomato juice","2 oz"
